utt_id,dataset_name,split_name,speaker_id,gender,domain,language,path_raw,path_proc,duration_sec,sample_rate,quality_flag,notes,coarse_style,clean_subset_name,clean_rule_version,selection_cell,selection_note,feature_status,feature_error,rms_dbfs,peak_dbfs,clipping_ratio,silence_ratio_40db,zcr_mean,spectral_centroid_hz_mean,f0_voiced_ratio,f0_median_hz,f0_p10_hz,f0_p90_hz
f1_long_pp_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/pp/f1_long_pp_a.wav,,10.658435,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.820316,-8.484103,0.000000,0.301415,0.109202,5238.936576,0.860225,508.966511,87.889884,729.496089
f1_long_pp_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/pp/f1_long_pp_e.wav,,11.257211,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.408023,-9.089002,0.000000,0.323711,0.118379,5766.861221,0.800178,515.653033,97.025805,721.427493
f1_long_pp_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/pp/f1_long_pp_i.wav,,10.658413,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.583896,-8.483399,0.000000,0.306855,0.114537,5634.519820,0.837711,518.633170,94.155158,720.923813
f1_long_pp_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/pp/f1_long_pp_o.wav,,10.179388,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.592905,-11.153980,0.000000,0.242873,0.085914,4607.045829,0.860511,524.484010,246.914345,726.668794
f1_long_pp_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/pp/f1_long_pp_u.wav,,11.137438,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.316660,-12.323535,0.000000,0.279167,0.103412,5060.747083,0.840215,513.260338,242.970597,716.392506
f2_long_pp_a,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/pp/f2_long_pp_a.wav,,11.096508,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-29.671789,-13.953726,0.000000,0.087866,0.041817,3142.216741,0.945045,515.184584,250.194487,733.114554
f2_long_pp_e,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/pp/f2_long_pp_e.wav,,10.767732,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.781481,-13.144272,0.000000,0.110991,0.036351,3062.363947,0.924791,525.757328,261.704499,747.389714
f2_long_pp_i,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/pp/f2_long_pp_i.wav,,10.932132,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-26.172701,-13.256959,0.000000,0.122081,0.029739,2713.871177,0.920475,536.432474,260.542889,740.757170
f2_long_pp_o,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/pp/f2_long_pp_o.wav,,10.603333,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.152835,-10.289044,0.000000,0.099562,0.030254,2159.187204,0.940622,538.267211,261.611585,748.146354
f2_long_pp_u,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/pp/f2_long_pp_u.wav,,10.521134,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.267728,-12.733968,0.000000,0.102536,0.030951,2377.409595,0.960114,549.438069,266.217355,758.136159
f3_long_pp_a,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/pp/f3_long_pp_a.wav,,9.000068,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.656534,-15.023981,0.000000,0.122423,0.052082,2942.490468,0.905660,534.268038,253.641261,740.130777
f3_long_pp_e,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/pp/f3_long_pp_e.wav,,9.519274,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.333844,-16.193434,0.000000,0.120732,0.053632,2900.578914,0.920168,540.292219,257.315399,737.050362
f3_long_pp_i,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/pp/f3_long_pp_i.wav,,10.673129,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.901358,-15.260347,0.000000,0.121739,0.048647,2989.949337,0.917603,539.775497,254.888503,735.799818
f3_long_pp_o,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/pp/f3_long_pp_o.wav,,10.846213,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.230449,-15.288038,0.000000,0.154011,0.059513,3005.197227,0.896774,541.821799,253.051746,733.752780
f3_long_pp_u,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/pp/f3_long_pp_u.wav,,9.576984,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.802527,-14.117804,0.000000,0.095758,0.039427,2360.868264,0.934238,536.918263,255.496754,728.862119
f4_long_pp_a,VocalSet 1.2,full local extraction,female4,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female4/long_tones/pp/f4_long_pp_a.wav,,10.948481,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-39.781364,-25.725605,0.000000,0.133475,0.082724,5089.523395,0.892237,512.749124,86.605459,732.911874
f1_arpeggios_c_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_a.wav,,7.521678,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.237798,-9.408018,0.000000,0.114198,0.055141,3104.324978,0.960159,339.732098,249.277153,491.805465
f1_arpeggios_c_slow_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_e.wav,,7.597664,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-22.247936,-5.787316,0.000000,0.112977,0.080904,3302.651196,0.907895,347.404340,258.489445,520.540858
f1_arpeggios_c_slow_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_i.wav,,8.205488,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-21.800610,-1.461285,0.000000,0.131542,0.064271,3555.537875,0.924482,339.280325,251.437643,503.778382
f1_arpeggios_c_slow_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_o.wav,,8.281451,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.245461,-4.518111,0.000000,0.121849,0.049979,2943.625134,0.962606,345.017178,246.902051,512.547552
f1_arpeggios_c_slow_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_u.wav,,8.053515,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.378433,-5.416530,0.000000,0.185879,0.056227,3637.842542,0.946650,337.480604,89.868961,509.736490
f1_arpeggios_f_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_a.wav,,8.172336,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.054386,-9.995099,0.000000,0.126420,0.087852,3856.605747,0.933985,448.538212,327.301576,672.620613
f1_arpeggios_f_slow_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_e.wav,,7.786848,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.659289,-9.999289,0.000000,0.123696,0.110700,3990.982707,0.915276,459.303655,335.302098,685.202860
f1_arpeggios_f_slow_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_i.wav,,8.557823,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.510088,-11.623071,0.000000,0.143631,0.109583,4308.175128,0.968458,437.791372,96.737977,658.787963
f1_arpeggios_f_slow_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_o.wav,,8.249410,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.692172,-9.995937,0.000000,0.158931,0.111038,4384.998921,0.916364,449.682811,333.046743,662.249519
f1_arpeggios_f_slow_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_u.wav,,8.172336,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-29.707418,-11.875269,0.000000,0.153409,0.090440,4233.325347,0.904645,460.347419,334.614750,651.441775
f1_scales_c_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_a.wav,,12.154104,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.335751,-7.269963,0.000000,0.134670,0.068394,3609.842488,0.959704,360.855536,242.904966,542.959604
f1_scales_c_slow_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_e.wav,,12.347029,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.115504,-7.518343,0.000000,0.150376,0.086386,3685.761825,0.919838,358.939346,252.116861,542.694554
f1_scales_c_slow_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_i.wav,,12.250590,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-22.771309,-5.696955,0.000000,0.084280,0.063755,3270.745140,0.936378,372.113045,268.798935,550.223893
f1_scales_c_slow_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_o.wav,,12.925805,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.981828,-6.161159,0.000000,0.130162,0.062342,3401.932141,0.920340,370.617660,258.918208,551.667469
f1_scales_c_slow_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_u.wav,,12.250567,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.416308,-7.965562,0.000000,0.102273,0.045035,3117.107469,0.964111,369.602035,258.766237,550.797630
f1_scales_f_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_f_slow_forte_a.wav,,12.049569,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-16.166742,-0.147836,0.000000,0.131021,0.072811,3504.171296,0.883817,484.143017,350.490229,712.901745
f1_arpeggios_c_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_a.wav,,8.149683,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-33.488407,-16.394113,0.000000,0.084046,0.050933,2985.784076,0.955828,351.934806,256.277817,504.606846
f1_arpeggios_c_slow_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_e.wav,,8.650091,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-30.720995,-11.665614,0.000000,0.167560,0.083768,3964.710571,0.919169,337.929495,245.266176,510.083104
f1_arpeggios_c_slow_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_i.wav,,7.649274,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-29.578036,-10.218272,0.000000,0.097117,0.058531,3452.538872,0.959477,338.702247,251.321753,502.794498
f1_arpeggios_c_slow_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_o.wav,,7.792245,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-31.018406,-11.582746,0.000000,0.105655,0.051327,3037.392023,0.933333,346.525077,261.506759,520.334632
f1_arpeggios_c_slow_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_u.wav,,8.149683,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-31.884317,-14.678199,0.000000,0.145299,0.055504,3492.535987,0.887117,341.879364,260.518048,510.688717
f1_arpeggios_f_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_a.wav,,9.081973,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.732524,-1.502154,0.000000,0.153257,0.052548,3211.223078,0.896590,456.641758,345.682603,686.093460
f1_arpeggios_f_slow_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_e.wav,,8.476508,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-21.407987,-3.128614,0.000000,0.143639,0.064838,3440.148472,0.965802,442.261666,326.887984,659.519923
f1_arpeggios_f_slow_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_i.wav,,8.930612,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.708354,-2.410514,0.000000,0.177922,0.054686,3539.549535,0.900447,446.022040,330.563373,667.899126
f1_arpeggios_f_slow_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_o.wav,,8.627868,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-20.365846,-2.727604,0.000000,0.114247,0.040400,2518.926534,0.928158,457.550266,344.055967,675.685476
f1_arpeggios_f_slow_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_u.wav,,8.779252,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.989680,-0.901965,0.000000,0.128137,0.037233,2627.468499,0.941913,448.515692,339.497108,661.495623
f1_scales_c_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_a.wav,,13.347098,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-32.950740,-14.420632,0.000000,0.150435,0.071580,3707.466563,0.906367,367.891462,251.468390,535.015047
f1_scales_c_slow_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_e.wav,,13.921179,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-31.562064,-13.074727,0.000000,0.134167,0.075141,3661.025800,0.944724,351.656508,252.077708,539.088283
f1_scales_c_slow_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_i.wav,,13.634150,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.462109,-11.488714,0.000000,0.133617,0.064728,3534.067402,0.939883,362.728532,257.383781,546.414562
f1_scales_c_slow_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_o.wav,,12.629524,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-29.433446,-12.393920,0.000000,0.110294,0.058615,3199.009074,0.931908,365.877903,261.138765,550.733051
f1_scales_c_slow_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_u.wav,,12.486009,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-29.865222,-13.175629,0.000000,0.101301,0.054050,3174.029745,0.935148,367.048244,265.469096,548.386291
f1_scales_f_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_f_slow_piano_a.wav,,13.239342,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-20.541496,-2.599018,0.000000,0.132340,0.067670,3322.155447,0.895770,475.304859,351.811254,704.866031
