record_id,utt_id,dataset_name,split_name,speaker_id,gender,domain,language,path_raw,path_proc,duration_sec,sample_rate,quality_flag,notes,coarse_style,clean_subset_name,clean_rule_version,selection_cell,selection_note,feature_status,feature_error,rms_dbfs,peak_dbfs,clipping_ratio,silence_ratio_40db,zcr_mean,spectral_centroid_hz_mean,f0_voiced_ratio,f0_median_hz,f0_p10_hz,f0_p90_hz
vocalset_1_2__female8__f8_arpeggios_c_fast_forte_e__9a14009b64,f8_arpeggios_c_fast_forte_e,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/arpeggios/fast_forte/f8_arpeggios_c_fast_forte_e.wav,,2.118866,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.913481,-10.652723,0.000000,0.213115,0.080446,3766.340564,0.844340,280.499700,249.324325,451.876307
vocalset_1_2__female8__f8_arpeggios_c_fast_forte_i__75dc018748,f8_arpeggios_c_fast_forte_i,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/arpeggios/fast_forte/f8_arpeggios_c_fast_forte_i.wav,,2.330726,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.654717,-9.560469,0.000000,0.273632,0.072025,4436.693591,0.837607,274.380499,228.712694,425.058643
vocalset_1_2__female8__f8_arpeggios_c_fast_forte_o__30d28cc578,f8_arpeggios_c_fast_forte_o,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/arpeggios/fast_forte/f8_arpeggios_c_fast_forte_o.wav,,2.627370,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.919567,-10.295980,0.000000,0.330396,0.061543,3847.069362,0.783270,273.055132,229.735767,446.052184
vocalset_1_2__female8__f8_arpeggios_f_fast_forte_a__8f787c5eaf,f8_arpeggios_f_fast_forte_a,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/arpeggios/fast_forte/f8_arpeggios_f_fast_forte_a.wav,,2.627370,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-16.273722,-0.000265,0.000725,0.334802,0.087923,3902.056329,0.844106,363.742014,83.258504,563.658750
vocalset_1_2__female8__f8_arpeggios_f_fast_forte_i__1d4e26db7b,f8_arpeggios_f_fast_forte_i,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/arpeggios/fast_forte/f8_arpeggios_f_fast_forte_i.wav,,2.669751,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-16.003716,-1.906912,0.000000,0.334783,0.066419,4405.843334,0.902622,362.376645,84.567967,571.789046
vocalset_1_2__female8__f8_arpeggios_f_fast_forte_o__f3b4e2f327,f8_arpeggios_f_fast_forte_o,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/arpeggios/fast_forte/f8_arpeggios_f_fast_forte_o.wav,,2.076485,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-14.945920,-0.000265,0.000677,0.156425,0.063062,3030.892756,0.937500,375.103872,325.091151,641.936572
vocalset_1_2__female8__f8_arpeggios_f_fast_forte_u__0486a97ca4,f8_arpeggios_f_fast_forte_u,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/arpeggios/fast_forte/f8_arpeggios_f_fast_forte_u.wav,,2.415488,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-14.800314,-0.000265,0.000695,0.234450,0.041798,3202.683317,0.801653,376.432380,331.315107,615.932900
vocalset_1_2__female8__f8_scales_c_fast_forte_a__64a2f2b1b9,f8_scales_c_fast_forte_a,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_c_fast_forte_a.wav,,4.701179,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.960918,-12.014733,0.000000,0.172840,0.083251,3603.749294,0.910828,310.351914,249.496090,527.033881
vocalset_1_2__female8__f8_scales_c_fast_forte_e__855f7d488f,f8_scales_c_fast_forte_e,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_c_fast_forte_e.wav,,5.223537,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.753828,-7.158655,0.000000,0.255556,0.095344,4245.453804,0.866157,288.900231,204.412703,518.826907
vocalset_1_2__female8__f8_scales_c_fast_forte_i__6f2ceb7b0e,f8_scales_c_fast_forte_i,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_c_fast_forte_i.wav,,5.223537,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.027058,-7.266291,0.000000,0.268889,0.089143,4860.175891,0.841300,301.086888,102.458144,526.120655
vocalset_1_2__female8__f8_scales_c_fast_forte_o__946f4916aa,f8_scales_c_fast_forte_o,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_c_fast_forte_o.wav,,4.962358,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-26.453955,-10.062380,0.000000,0.182243,0.086255,3785.356747,0.839034,322.210037,252.178902,521.163797
vocalset_1_2__female8__f8_scales_c_fast_forte_u__cf097c2610,f8_scales_c_fast_forte_u,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_c_fast_forte_u.wav,,5.223537,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-26.023563,-8.831700,0.000000,0.246667,0.075812,4146.250770,0.829828,303.130061,245.964412,523.732399
vocalset_1_2__female8__f8_scales_f_fast_forte_a__815acb0e7a,f8_scales_f_fast_forte_a,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_f_fast_forte_a.wav,,5.310590,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.072665,-0.192167,0.000000,0.277293,0.089508,4838.832885,0.859023,384.587447,88.169902,675.130691
vocalset_1_2__female8__f8_scales_f_fast_forte_e__e9013f3177,f8_scales_f_fast_forte_e,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_f_fast_forte_e.wav,,5.310590,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-15.308497,-0.000265,0.000004,0.279476,0.117379,5096.232572,0.815789,394.274828,91.012157,684.493510
vocalset_1_2__female8__f8_scales_f_fast_forte_i__c94b94318e,f8_scales_f_fast_forte_i,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_f_fast_forte_i.wav,,4.962358,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-16.458905,-2.588656,0.000000,0.233645,0.108695,4845.024131,0.861167,403.119298,326.194626,668.517711
vocalset_1_2__female8__f8_scales_f_fast_forte_o__0a7d8620cf,f8_scales_f_fast_forte_o,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_f_fast_forte_o.wav,,4.701179,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-14.999360,-0.000265,0.000709,0.170370,0.087665,3972.145199,0.883227,413.994459,340.139470,704.167066
vocalset_1_2__female8__f8_scales_f_fast_forte_u__e4c87a7055,f8_scales_f_fast_forte_u,VocalSet 1.2,full local extraction,female8,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female8/scales/fast_forte/f8_scales_f_fast_forte_u.wav,,5.223537,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.739550,-1.331473,0.000000,0.280000,0.096982,4913.239707,0.877629,394.023781,86.034645,673.999868
vocalset_1_2__female9__f9_arpeggios_c_fast_forte_e__b7ebe1d4cf,f9_arpeggios_c_fast_forte_e,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/arpeggios/fast_forte/f9_arpeggios_c_fast_forte_e.wav,,2.062245,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-34.662865,-18.089411,0.000000,0.117978,0.072729,4089.043712,0.990338,285.882661,241.814956,447.822720
vocalset_1_2__female9__f9_arpeggios_c_fast_forte_i__8ba34859e0,f9_arpeggios_c_fast_forte_i,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/arpeggios/fast_forte/f9_arpeggios_c_fast_forte_i.wav,,2.282472,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-32.903245,-16.081291,0.000000,0.106599,0.045095,4079.611059,0.943231,282.514349,252.777018,445.826956
vocalset_1_2__female9__f9_arpeggios_c_fast_forte_o__8f2eb24436,f9_arpeggios_c_fast_forte_o,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/arpeggios/fast_forte/f9_arpeggios_c_fast_forte_o.wav,,2.062222,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-31.431208,-15.015017,0.000000,0.106742,0.044272,2974.127227,0.946860,288.724190,251.432464,467.164492
vocalset_1_2__female9__f9_arpeggios_c_fast_forte_u__38d079e16a,f9_arpeggios_c_fast_forte_u,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/arpeggios/fast_forte/f9_arpeggios_c_fast_forte_u.wav,,2.222426,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-31.712162,-16.519270,0.000000,0.098958,0.030932,2807.509496,0.973094,284.044448,252.645484,480.207943
vocalset_1_2__female9__f9_arpeggios_f_fast_forte_o__71ee010206,f9_arpeggios_f_fast_forte_o,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/arpeggios/fast_forte/f9_arpeggios_f_fast_forte_o.wav,,2.018095,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.642070,-11.907576,0.000000,0.166667,0.038302,2724.540063,0.980198,368.894260,295.579486,621.176468
vocalset_1_2__female9__f9_arpeggios_f_fast_forte_u__5ad00581ea,f9_arpeggios_f_fast_forte_u,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/arpeggios/fast_forte/f9_arpeggios_f_fast_forte_u.wav,,2.110658,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.433656,-11.773921,0.000000,0.137363,0.032058,2537.522164,0.962264,370.073638,320.599004,556.578304
vocalset_1_2__female9__f9_scales_c_fast_forte_a__5acae05a2c,f9_scales_c_fast_forte_a,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_c_fast_forte_a.wav,,4.148345,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-26.875767,-14.327704,0.000000,0.097765,0.057627,2947.131221,0.961446,339.157111,245.348809,536.864001
vocalset_1_2__female9__f9_scales_c_fast_forte_e__fc302ecc55,f9_scales_c_fast_forte_e,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_c_fast_forte_e.wav,,4.092676,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-30.791215,-12.326822,0.000000,0.067989,0.075098,3305.795374,0.982927,334.225553,254.541551,524.651828
vocalset_1_2__female9__f9_scales_c_fast_forte_i__c8ec2765b5,f9_scales_c_fast_forte_i,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_c_fast_forte_i.wav,,4.482472,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.568918,-13.515668,0.000000,0.142119,0.072201,4119.256218,0.893096,332.196816,260.020179,551.959961
vocalset_1_2__female9__f9_scales_c_fast_forte_o__d61aa7a7c0,f9_scales_c_fast_forte_o,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_c_fast_forte_o.wav,,4.064830,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.909005,-12.416033,0.000000,0.099715,0.052133,2909.153495,0.992629,338.393313,252.557896,537.082401
vocalset_1_2__female9__f9_scales_c_fast_forte_u__816c04a873,f9_scales_c_fast_forte_u,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_c_fast_forte_u.wav,,4.009161,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.211061,-10.315950,0.000000,0.095376,0.039387,2716.917545,0.942643,353.474896,258.039537,547.769440
vocalset_1_2__female9__f9_scales_f_fast_forte_a__3355a3ea0a,f9_scales_f_fast_forte_a,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_f_fast_forte_a.wav,,3.531247,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-15.208525,-1.951929,0.000000,0.101639,0.052491,2558.561775,0.926554,469.054840,340.068705,688.340070
vocalset_1_2__female9__f9_scales_f_fast_forte_e__9ef64f4d88,f9_scales_f_fast_forte_e,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_f_fast_forte_e.wav,,3.949773,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-13.883508,0.000000,0.001722,0.143695,0.061075,3364.251756,0.891139,456.369112,340.021587,705.802319
vocalset_1_2__female9__f9_scales_f_fast_forte_i__e8e55947fb,f9_scales_f_fast_forte_i,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_f_fast_forte_i.wav,,4.106712,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-12.818595,0.000000,0.004086,0.152542,0.043479,3478.945433,0.912409,459.278415,349.255138,711.374524
vocalset_1_2__female9__f9_scales_f_fast_forte_o__befd56b26b,f9_scales_f_fast_forte_o,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_f_fast_forte_o.wav,,3.845147,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-12.588197,0.000000,0.000336,0.096386,0.042011,2381.123991,0.968831,461.239360,348.266025,711.163752
vocalset_1_2__female9__f9_scales_f_fast_forte_u__33252ae8ec,f9_scales_f_fast_forte_u,VocalSet 1.2,full local extraction,female9,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female9/scales/fast_forte/f9_scales_f_fast_forte_u.wav,,4.002086,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-14.096600,0.000000,0.000533,0.107246,0.031300,2370.861339,0.915212,469.062313,350.445966,720.200691
vocalset_1_2__female1__f1_arpeggios_c_fast_piano_e__26e502d51c,f1_arpeggios_c_fast_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_e.wav,,2.077256,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.772141,-8.568996,0.000000,0.234637,0.071221,4183.547744,0.889423,286.057551,90.498227,508.047571
vocalset_1_2__female1__f1_arpeggios_c_fast_piano_o__4dff6553bb,f1_arpeggios_c_fast_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_o.wav,,2.218095,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.758497,-13.598992,0.000000,0.239583,0.064400,3974.362804,0.855856,283.540626,239.830031,514.082839
vocalset_1_2__female1__f1_arpeggios_c_fast_piano_u__9c15bca18a,f1_arpeggios_c_fast_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_u.wav,,2.218073,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.032647,-9.969167,0.000000,0.250000,0.060852,4158.428230,0.815315,288.075025,253.001838,533.103925
vocalset_1_2__female1__f1_arpeggios_f_fast_piano_a__f10d5e0b6e,f1_arpeggios_f_fast_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_a.wav,,2.139229,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.444062,-0.000265,0.000276,0.232432,0.067309,3989.596807,0.962617,370.685688,89.715031,682.862501
vocalset_1_2__female1__f1_arpeggios_f_fast_piano_e__835ff5cb4e,f1_arpeggios_f_fast_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_e.wav,,2.314558,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.610038,-2.724702,0.000000,0.280000,0.083225,4579.071233,0.913793,366.226993,87.903029,652.545450
vocalset_1_2__female1__f1_arpeggios_f_fast_piano_i__426f1ae1c4,f1_arpeggios_f_fast_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_i.wav,,2.069093,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.996585,-4.898683,0.000000,0.217877,0.057394,3977.383925,0.980676,373.033062,88.613372,651.558532
vocalset_1_2__female1__f1_arpeggios_f_fast_piano_o__4901339f73,f1_arpeggios_f_fast_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_o.wav,,2.139206,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.133308,-1.618898,0.000000,0.227027,0.053642,3539.791009,0.855140,381.105686,340.201751,688.888433
vocalset_1_2__female1__f1_arpeggios_f_fast_piano_u__080fc63ba7,f1_arpeggios_f_fast_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_u.wav,,2.104150,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.790959,-2.584015,0.000000,0.214286,0.036573,3067.220712,0.919431,387.464864,329.831751,689.742415
vocalset_1_2__female1__f1_scales_c_fast_piano_a__e7e95ec83b,f1_scales_c_fast_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_c_fast_piano_a.wav,,4.248073,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-33.480546,-15.606606,0.000000,0.221311,0.055569,4071.384924,0.807059,341.578243,256.876415,543.879444
