utt_id,domain,group_value,target_direction,f0_median_hz,matched_rule_id,action_family,strength_label,alpha_default,alpha_max,confidence
f4_arpeggios_f_slow_piano_a,singing,slow_piano,masculine,437.963869,,,,,,
f4_arpeggios_f_slow_piano_e,singing,slow_piano,masculine,435.437961,,,,,,
f4_arpeggios_f_slow_piano_i,singing,slow_piano,masculine,442.667915,,,,,,
f4_arpeggios_f_slow_piano_o,singing,slow_piano,masculine,448.380026,,,,,,
f4_arpeggios_f_slow_piano_u,singing,slow_piano,masculine,458.101047,,,,,,
f4_scales_c_slow_piano_a,singing,slow_piano,masculine,366.597017,,,,,,
f4_scales_c_slow_piano_e,singing,slow_piano,masculine,369.340786,,,,,,
f4_scales_c_slow_piano_i,singing,slow_piano,masculine,367.573721,,,,,,
f4_scales_c_slow_piano_o,singing,slow_piano,masculine,367.182569,,,,,,
f4_scales_c_slow_piano_u,singing,slow_piano,masculine,377.106384,,,,,,
f5_arpeggios_c_slow_piano_a,singing,slow_piano,masculine,329.527261,stage0_singing_slow_piano_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
f5_arpeggios_c_slow_piano_e,singing,slow_piano,masculine,335.008911,,,,,,
f5_arpeggios_c_slow_piano_i,singing,slow_piano,masculine,336.622147,,,,,,
f5_arpeggios_c_slow_piano_o,singing,slow_piano,masculine,332.725875,,,,,,
f5_arpeggios_c_slow_piano_u,singing,slow_piano,masculine,332.638676,,,,,,
f5_arpeggios_f_slow_piano_a,singing,slow_piano,masculine,436.148624,,,,,,
f5_arpeggios_f_slow_piano_e,singing,slow_piano,masculine,433.113729,,,,,,
f5_arpeggios_f_slow_piano_i,singing,slow_piano,masculine,434.785459,,,,,,
f5_arpeggios_f_slow_piano_o,singing,slow_piano,masculine,439.703702,,,,,,
f5_arpeggios_f_slow_piano_u,singing,slow_piano,masculine,429.551790,,,,,,
f5_scales_c_slow_piano_a,singing,slow_piano,masculine,367.109548,,,,,,
f5_scales_c_slow_piano_e,singing,slow_piano,masculine,358.872578,,,,,,
f5_scales_c_slow_piano_i,singing,slow_piano,masculine,363.484716,,,,,,
f5_scales_c_slow_piano_o,singing,slow_piano,masculine,356.655979,,,,,,
f5_scales_c_slow_piano_u,singing,slow_piano,masculine,360.864482,,,,,,
f5_scales_f_slow_piano_a,singing,slow_piano,masculine,483.399177,,,,,,
f5_scales_f_slow_piano_e,singing,slow_piano,masculine,487.458743,,,,,,
f5_scales_f_slow_piano_i,singing,slow_piano,masculine,520.080254,,,,,,
f5_scales_f_slow_piano_o,singing,slow_piano,masculine,512.915232,,,,,,
f5_scales_f_slow_piano_u,singing,slow_piano,masculine,474.038230,,,,,,
f6_arpeggios_c_slow_piano_a,singing,slow_piano,masculine,337.131826,,,,,,
f6_arpeggios_c_slow_piano_e,singing,slow_piano,masculine,328.784439,stage0_singing_slow_piano_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
f6_arpeggios_c_slow_piano_i,singing,slow_piano,masculine,335.473099,,,,,,
f6_arpeggios_c_slow_piano_o,singing,slow_piano,masculine,334.300172,,,,,,
f6_arpeggios_c_slow_piano_u,singing,slow_piano,masculine,336.082826,,,,,,
f6_arpeggios_f_slow_piano_a,singing,slow_piano,masculine,451.623193,,,,,,
f6_arpeggios_f_slow_piano_e,singing,slow_piano,masculine,447.515831,,,,,,
f6_arpeggios_f_slow_piano_i,singing,slow_piano,masculine,450.520939,,,,,,
f6_arpeggios_f_slow_piano_o,singing,slow_piano,masculine,442.442126,,,,,,
f6_arpeggios_f_slow_piano_u,singing,slow_piano,masculine,448.267991,,,,,,
f6_scales_c_slow_piano_a,singing,slow_piano,masculine,357.116075,,,,,,
f6_scales_c_slow_piano_e,singing,slow_piano,masculine,368.133930,,,,,,
f6_scales_c_slow_piano_i,singing,slow_piano,masculine,360.999085,,,,,,
f6_scales_c_slow_piano_o,singing,slow_piano,masculine,361.023593,,,,,,
f6_scales_c_slow_piano_u,singing,slow_piano,masculine,358.238404,,,,,,
f6_scales_f_slow_piano_a,singing,slow_piano,masculine,476.283446,,,,,,
f6_scales_f_slow_piano_e,singing,slow_piano,masculine,474.880141,,,,,,
f6_scales_f_slow_piano_i,singing,slow_piano,masculine,469.594234,,,,,,
f6_scales_f_slow_piano_o,singing,slow_piano,masculine,475.865586,,,,,,
f6_scales_f_slow_piano_u,singing,slow_piano,masculine,478.433286,,,,,,
f7_arpeggios_c_slow_piano_a,singing,slow_piano,masculine,351.622160,,,,,,
f7_arpeggios_c_slow_piano_e,singing,slow_piano,masculine,353.459166,,,,,,
f7_arpeggios_c_slow_piano_i,singing,slow_piano,masculine,356.502885,,,,,,
f7_arpeggios_c_slow_piano_o,singing,slow_piano,masculine,351.804338,,,,,,
f7_arpeggios_c_slow_piano_u,singing,slow_piano,masculine,352.737733,,,,,,
f7_arpeggios_f_slow_piano_a,singing,slow_piano,masculine,453.867619,,,,,,
f7_arpeggios_f_slow_piano_e,singing,slow_piano,masculine,457.756126,,,,,,
f7_arpeggios_f_slow_piano_i,singing,slow_piano,masculine,456.509160,,,,,,
f7_arpeggios_f_slow_piano_o,singing,slow_piano,masculine,458.311868,,,,,,
f7_arpeggios_f_slow_piano_u,singing,slow_piano,masculine,456.360971,,,,,,
f7_scales_c_slow_piano_a,singing,slow_piano,masculine,364.140927,,,,,,
f7_scales_c_slow_piano_e,singing,slow_piano,masculine,378.386962,,,,,,
f7_scales_c_slow_piano_i,singing,slow_piano,masculine,387.920288,,,,,,
f7_scales_c_slow_piano_o,singing,slow_piano,masculine,363.255632,,,,,,
f7_scales_c_slow_piano_u,singing,slow_piano,masculine,380.245980,,,,,,
f7_scales_f_slow_piano_a,singing,slow_piano,masculine,467.599054,,,,,,
f7_scales_f_slow_piano_e,singing,slow_piano,masculine,490.775036,,,,,,
f7_scales_f_slow_piano_i,singing,slow_piano,masculine,485.696742,,,,,,
f7_scales_f_slow_piano_o,singing,slow_piano,masculine,490.732383,,,,,,
f7_scales_f_slow_piano_u,singing,slow_piano,masculine,496.168457,,,,,,
f8_arpeggios_c_slow_piano_a,singing,slow_piano,masculine,328.541904,stage0_singing_slow_piano_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
f8_arpeggios_c_slow_piano_e,singing,slow_piano,masculine,325.683121,stage0_singing_slow_piano_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
f8_arpeggios_c_slow_piano_i,singing,slow_piano,masculine,328.499604,stage0_singing_slow_piano_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
f8_arpeggios_c_slow_piano_o,singing,slow_piano,masculine,323.127549,stage0_singing_slow_piano_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
f8_arpeggios_c_slow_piano_u,singing,slow_piano,masculine,324.802991,stage0_singing_slow_piano_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
f8_arpeggios_f_slow_piano_a,singing,slow_piano,masculine,435.581353,,,,,,
f8_arpeggios_f_slow_piano_e,singing,slow_piano,masculine,435.046645,,,,,,
f8_arpeggios_f_slow_piano_i,singing,slow_piano,masculine,436.636809,,,,,,
f8_arpeggios_f_slow_piano_o,singing,slow_piano,masculine,436.735787,,,,,,
f8_arpeggios_f_slow_piano_u,singing,slow_piano,masculine,436.140542,,,,,,
f8_scales_c_slow_piano_a,singing,slow_piano,masculine,345.744016,,,,,,
f8_scales_c_slow_piano_e,singing,slow_piano,masculine,350.126243,,,,,,
f8_scales_c_slow_piano_i,singing,slow_piano,masculine,351.620699,,,,,,
f8_scales_c_slow_piano_o,singing,slow_piano,masculine,354.844028,,,,,,
f8_scales_c_slow_piano_u,singing,slow_piano,masculine,350.631871,,,,,,
f8_scales_f_slow_piano_a,singing,slow_piano,masculine,470.408490,,,,,,
f8_scales_f_slow_piano_e,singing,slow_piano,masculine,466.816261,,,,,,
f8_scales_f_slow_piano_i,singing,slow_piano,masculine,467.135334,,,,,,
f8_scales_f_slow_piano_o,singing,slow_piano,masculine,475.643935,,,,,,
f8_scales_f_slow_piano_u,singing,slow_piano,masculine,469.752241,,,,,,
f9_arpeggios_c_slow_piano_a,singing,slow_piano,masculine,337.243575,,,,,,
f9_arpeggios_c_slow_piano_e,singing,slow_piano,masculine,335.437512,,,,,,
f9_arpeggios_c_slow_piano_i,singing,slow_piano,masculine,341.459314,,,,,,
f9_arpeggios_c_slow_piano_o,singing,slow_piano,masculine,340.001878,,,,,,
f9_arpeggios_c_slow_piano_u,singing,slow_piano,masculine,340.236546,,,,,,
f9_arpeggios_f_slow_piano_a,singing,slow_piano,masculine,440.929647,,,,,,
f9_arpeggios_f_slow_piano_e,singing,slow_piano,masculine,447.977139,,,,,,
f9_arpeggios_f_slow_piano_i,singing,slow_piano,masculine,450.711618,,,,,,
f9_arpeggios_f_slow_piano_o,singing,slow_piano,masculine,457.329782,,,,,,
f9_arpeggios_f_slow_piano_u,singing,slow_piano,masculine,454.030448,,,,,,
f9_scales_c_slow_piano_a,singing,slow_piano,masculine,363.814327,,,,,,
f9_scales_c_slow_piano_e,singing,slow_piano,masculine,370.549863,,,,,,
f9_scales_c_slow_piano_i,singing,slow_piano,masculine,369.870911,,,,,,
f9_scales_c_slow_piano_o,singing,slow_piano,masculine,379.079727,,,,,,
f9_scales_c_slow_piano_u,singing,slow_piano,masculine,375.736779,,,,,,
f9_scales_f_slow_piano_a,singing,slow_piano,masculine,483.406868,,,,,,
f9_scales_f_slow_piano_e,singing,slow_piano,masculine,477.585011,,,,,,
f9_scales_f_slow_piano_i,singing,slow_piano,masculine,474.828349,,,,,,
f9_scales_f_slow_piano_o,singing,slow_piano,masculine,496.302046,,,,,,
f9_scales_f_slow_piano_u,singing,slow_piano,masculine,492.585331,,,,,,
f1_arpeggios_straight_a,singing,straight,masculine,332.897978,,,,,,
f1_arpeggios_straight_e,singing,straight,masculine,334.488573,,,,,,
f1_arpeggios_straight_i,singing,straight,masculine,335.783145,,,,,,
f1_arpeggios_straight_o,singing,straight,masculine,336.000002,,,,,,
f1_arpeggios_straight_u,singing,straight,masculine,339.061617,,,,,,
f1_long_straight_a,singing,straight,masculine,523.714522,,,,,,
f1_long_straight_e,singing,straight,masculine,519.589568,,,,,,
f1_long_straight_i,singing,straight,masculine,521.417127,,,,,,
f1_long_straight_o,singing,straight,masculine,521.374617,,,,,,
f1_long_straight_u,singing,straight,masculine,527.502125,,,,,,
f1_row_straight,singing,straight,masculine,319.981131,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f1_scales_straight_a,singing,straight,masculine,359.822721,,,,,,
f1_scales_straight_e,singing,straight,masculine,351.398163,,,,,,
f1_scales_straight_i,singing,straight,masculine,371.754496,,,,,,
f1_scales_straight_o,singing,straight,masculine,356.862848,,,,,,
f1_scales_straight_u,singing,straight,masculine,378.022913,,,,,,
f2_arpeggios_straight_a,singing,straight,masculine,334.675890,,,,,,
f2_arpeggios_straight_e,singing,straight,masculine,336.960415,,,,,,
f2_arpeggios_straight_i,singing,straight,masculine,340.127856,,,,,,
f2_arpeggios_straight_o,singing,straight,masculine,338.315868,,,,,,
f2_arpeggios_straight_u,singing,straight,masculine,336.872308,,,,,,
f2_dona_straight,singing,straight,masculine,400.116301,,,,,,
f2_long_straight_a,singing,straight,masculine,523.698651,,,,,,
f2_long_straight_e,singing,straight,masculine,530.502274,,,,,,
f2_long_straight_i,singing,straight,masculine,532.982171,,,,,,
f2_long_straight_o,singing,straight,masculine,540.813884,,,,,,
f2_long_straight_u,singing,straight,masculine,533.624250,,,,,,
f2_row_straight,singing,straight,masculine,329.224227,,,,,,
f2_scales_straight_a,singing,straight,masculine,386.394190,,,,,,
f2_scales_straight_e,singing,straight,masculine,399.183683,,,,,,
f2_scales_straight_i,singing,straight,masculine,392.717304,,,,,,
f2_scales_straight_o,singing,straight,masculine,422.444872,,,,,,
f2_scales_straight_u,singing,straight,masculine,413.633138,,,,,,
f2_scales_straight_u(1),singing,straight,masculine,413.633138,,,,,,
f3_arpeggios_straight_a,singing,straight,masculine,336.575864,,,,,,
f3_arpeggios_straight_e,singing,straight,masculine,340.440499,,,,,,
f3_arpeggios_straight_i,singing,straight,masculine,338.585095,,,,,,
f3_arpeggios_straight_o,singing,straight,masculine,340.660107,,,,,,
f3_arpeggios_straight_u,singing,straight,masculine,341.140479,,,,,,
f3_caro_straight,singing,straight,masculine,401.472807,,,,,,
f3_long_straight_a,singing,straight,masculine,542.199309,,,,,,
f3_long_straight_e,singing,straight,masculine,544.900560,,,,,,
f3_long_straight_i,singing,straight,masculine,542.621696,,,,,,
f3_long_straight_o,singing,straight,masculine,541.770181,,,,,,
f3_long_straight_u,singing,straight,masculine,543.583062,,,,,,
f3_row_straight,singing,straight,masculine,330.429487,,,,,,
f3_scales_straight_a,singing,straight,masculine,360.122881,,,,,,
f3_scales_straight_e,singing,straight,masculine,357.579762,,,,,,
f3_scales_straight_i,singing,straight,masculine,355.465793,,,,,,
f3_scales_straight_o,singing,straight,masculine,359.857469,,,,,,
f3_scales_straight_u,singing,straight,masculine,359.312837,,,,,,
arpeggios_straight_a,singing,straight,masculine,334.640020,,,,,,
arpeggios_straight_e,singing,straight,masculine,328.908851,,,,,,
arpeggios_straight_i,singing,straight,masculine,332.645311,,,,,,
arpeggios_straight_o,singing,straight,masculine,332.027606,,,,,,
arpeggios_straight_u,singing,straight,masculine,337.714531,,,,,,
f4_dona_straight,singing,straight,masculine,402.079485,,,,,,
f4_long_straight_a,singing,straight,masculine,517.341028,,,,,,
f4_long_straight_e,singing,straight,masculine,516.199203,,,,,,
f4_long_straight_i,singing,straight,masculine,525.230558,,,,,,
f4_long_straight_o,singing,straight,masculine,521.309220,,,,,,
f4_long_straight_u,singing,straight,masculine,530.088833,,,,,,
f4_row_straight,singing,straight,masculine,334.209225,,,,,,
scales_straight_a,singing,straight,masculine,348.953626,,,,,,
scales_straight_e,singing,straight,masculine,347.492184,,,,,,
scales_straight_i,singing,straight,masculine,356.625771,,,,,,
scales_straight_o,singing,straight,masculine,343.962556,,,,,,
scales_straight_u,singing,straight,masculine,361.566033,,,,,,
f5_arpeggios_straight_a,singing,straight,masculine,327.599297,,,,,,
f5_arpeggios_straight_e,singing,straight,masculine,327.358659,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f5_arpeggios_straight_i,singing,straight,masculine,333.910707,,,,,,
f5_arpeggios_straight_o,singing,straight,masculine,329.303088,,,,,,
f5_arpeggios_straight_u,singing,straight,masculine,334.598044,,,,,,
f5_long_straight_a,singing,straight,masculine,528.899955,,,,,,
f5_long_straight_e,singing,straight,masculine,531.886932,,,,,,
f5_long_straight_i,singing,straight,masculine,526.833687,,,,,,
f5_long_straight_o,singing,straight,masculine,530.227771,,,,,,
f5_long_straight_u,singing,straight,masculine,529.511460,,,,,,
f5_row_straight,singing,straight,masculine,325.918241,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f5_scales_straight_a,singing,straight,masculine,357.324698,,,,,,
f5_scales_straight_e,singing,straight,masculine,360.540255,,,,,,
f5_scales_straight_i,singing,straight,masculine,371.305165,,,,,,
f5_scales_straight_o,singing,straight,masculine,374.595147,,,,,,
f5_scales_straight_u,singing,straight,masculine,363.662682,,,,,,
f6_arpeggios_straight_a,singing,straight,masculine,336.380705,,,,,,
f6_arpeggios_straight_e,singing,straight,masculine,337.224887,,,,,,
f6_arpeggios_straight_i,singing,straight,masculine,337.835221,,,,,,
f6_arpeggios_straight_o,singing,straight,masculine,339.662662,,,,,,
f6_arpeggios_straight_u,singing,straight,masculine,339.102447,,,,,,
f6_dona_straight,singing,straight,masculine,399.249795,,,,,,
f6_long_straight_a,singing,straight,masculine,715.388388,,,,,,
f6_long_straight_e,singing,straight,masculine,530.180423,,,,,,
f6_long_straight_i,singing,straight,masculine,532.652661,,,,,,
f6_long_straight_o,singing,straight,masculine,534.969175,,,,,,
f6_long_straight_u,singing,straight,masculine,538.007531,,,,,,
f6_row_straight,singing,straight,masculine,321.992748,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f6_scales_straight_a,singing,straight,masculine,360.879159,,,,,,
f6_scales_straight_e,singing,straight,masculine,360.396047,,,,,,
f6_scales_straight_i,singing,straight,masculine,359.951564,,,,,,
f6_scales_straight_o,singing,straight,masculine,364.109483,,,,,,
f6_scales_straight_u,singing,straight,masculine,364.614773,,,,,,
f7_arpeggios_straight_a,singing,straight,masculine,335.711565,,,,,,
f7_arpeggios_straight_e,singing,straight,masculine,335.449095,,,,,,
f7_arpeggios_straight_i,singing,straight,masculine,337.814388,,,,,,
f7_arpeggios_straight_o,singing,straight,masculine,341.192824,,,,,,
f7_arpeggios_straight_u,singing,straight,masculine,344.257660,,,,,,
f7_long_straight_a,singing,straight,masculine,525.595057,,,,,,
f7_long_straight_e,singing,straight,masculine,535.248500,,,,,,
f7_long_straight_i,singing,straight,masculine,533.079806,,,,,,
f7_long_straight_o,singing,straight,masculine,536.803982,,,,,,
f7_long_straight_u,singing,straight,masculine,539.740778,,,,,,
f7_row_straight,singing,straight,masculine,328.167024,,,,,,
f7_scales_straight_a,singing,straight,masculine,382.667466,,,,,,
f7_scales_straight_e,singing,straight,masculine,355.223927,,,,,,
f7_scales_straight_i,singing,straight,masculine,355.082676,,,,,,
f7_scales_straight_o,singing,straight,masculine,358.689988,,,,,,
f7_scales_straight_u,singing,straight,masculine,393.165128,,,,,,
f8_arpeggios_straight_a,singing,straight,masculine,325.658106,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f8_arpeggios_straight_e,singing,straight,masculine,322.732265,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f8_arpeggios_straight_i,singing,straight,masculine,323.605818,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f8_arpeggios_straight_o,singing,straight,masculine,320.002524,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f8_arpeggios_straight_u,singing,straight,masculine,324.523760,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f8_long_straight_a,singing,straight,masculine,530.009779,,,,,,
f8_long_straight_e,singing,straight,masculine,530.915235,,,,,,
f8_long_straight_i,singing,straight,masculine,531.684768,,,,,,
f8_long_straight_o,singing,straight,masculine,533.410995,,,,,,
f8_long_straight_u,singing,straight,masculine,531.356207,,,,,,
f8_row_straight,singing,straight,masculine,329.524932,,,,,,
f8_scales_straight_a,singing,straight,masculine,347.342818,,,,,,
f8_scales_straight_e,singing,straight,masculine,349.217899,,,,,,
f8_scales_straight_i,singing,straight,masculine,352.017934,,,,,,
f8_scales_straight_o,singing,straight,masculine,353.668345,,,,,,
f8_scales_straight_u,singing,straight,masculine,351.866574,,,,,,
f9_arpeggios_straight_a,singing,straight,masculine,332.520983,,,,,,
f9_arpeggios_straight_e,singing,straight,masculine,331.818585,,,,,,
f9_arpeggios_straight_i,singing,straight,masculine,334.802707,,,,,,
f9_arpeggios_straight_o,singing,straight,masculine,335.008551,,,,,,
f9_arpeggios_straight_u,singing,straight,masculine,334.681938,,,,,,
f9_dona_straight,singing,straight,masculine,397.309686,,,,,,
f9_long_straight_a,singing,straight,masculine,533.775555,,,,,,
f9_long_straight_e,singing,straight,masculine,536.142209,,,,,,
f9_long_straight_i,singing,straight,masculine,535.222676,,,,,,
f9_long_straight_o,singing,straight,masculine,540.360918,,,,,,
f9_long_straight_u,singing,straight,masculine,540.082979,,,,,,
f9_row_straight,singing,straight,masculine,327.297999,stage0_singing_straight_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f9_scales_straight_a,singing,straight,masculine,349.506811,,,,,,
f9_scales_straight_e,singing,straight,masculine,353.144993,,,,,,
f9_scales_straight_i,singing,straight,masculine,357.404937,,,,,,
f9_scales_straight_o,singing,straight,masculine,353.925786,,,,,,
f9_scales_straight_u,singing,straight,masculine,350.910355,,,,,,
f1_arpeggios_vibrato_a,singing,vibrato,masculine,340.300945,,,,,,
f1_arpeggios_vibrato_e,singing,vibrato,masculine,340.336077,,,,,,
f1_arpeggios_vibrato_i,singing,vibrato,masculine,343.244658,,,,,,
f1_arpeggios_vibrato_o,singing,vibrato,masculine,339.808484,,,,,,
f1_arpeggios_vibrato_u,singing,vibrato,masculine,342.667977,,,,,,
f1_row_vibrato,singing,vibrato,masculine,318.313463,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f1_scales_vibrato_a,singing,vibrato,masculine,372.654598,,,,,,
f1_scales_vibrato_e,singing,vibrato,masculine,367.352732,,,,,,
f1_scales_vibrato_i,singing,vibrato,masculine,362.147889,,,,,,
f1_scales_vibrato_o,singing,vibrato,masculine,365.066219,,,,,,
f1_scales_vibrato_u,singing,vibrato,masculine,361.900056,,,,,,
f2_arpeggios_vibrato_a,singing,vibrato,masculine,345.310224,,,,,,
f2_arpeggios_vibrato_e,singing,vibrato,masculine,343.226641,,,,,,
f2_arpeggios_vibrato_i,singing,vibrato,masculine,353.751478,,,,,,
f2_arpeggios_vibrato_o,singing,vibrato,masculine,350.946832,,,,,,
f2_arpeggios_vibrato_u,singing,vibrato,masculine,358.010585,,,,,,
f2_row_vibrato,singing,vibrato,masculine,321.824058,,,,,,
f2_scales_vibrato_a,singing,vibrato,masculine,367.820799,,,,,,
f2_scales_vibrato_a(1),singing,vibrato,masculine,367.820799,,,,,,
f2_scales_vibrato_e,singing,vibrato,masculine,397.093163,,,,,,
f2_scales_vibrato_i,singing,vibrato,masculine,393.504177,,,,,,
f2_scales_vibrato_o,singing,vibrato,masculine,406.219344,,,,,,
f2_scales_vibrato_u,singing,vibrato,masculine,414.578313,,,,,,
f3_arpeggios_vibrato_a,singing,vibrato,masculine,333.221769,,,,,,
f3_arpeggios_vibrato_e,singing,vibrato,masculine,333.318200,,,,,,
f3_arpeggios_vibrato_i,singing,vibrato,masculine,333.755776,,,,,,
f3_arpeggios_vibrato_o,singing,vibrato,masculine,339.410690,,,,,,
f3_arpeggios_vibrato_u,singing,vibrato,masculine,341.983785,,,,,,
f3_row_vibrato,singing,vibrato,masculine,328.609173,,,,,,
f3_scales_vibrato_a,singing,vibrato,masculine,357.825630,,,,,,
f3_scales_vibrato_e,singing,vibrato,masculine,366.141169,,,,,,
f3_scales_vibrato_i,singing,vibrato,masculine,355.282731,,,,,,
f3_scales_vibrato_o,singing,vibrato,masculine,367.110296,,,,,,
f3_scales_vibrato_u,singing,vibrato,masculine,369.291674,,,,,,
f4_arpeggios_vibrato_a,singing,vibrato,masculine,323.602574,,,,,,
f4_arpeggios_vibrato_e,singing,vibrato,masculine,327.323240,,,,,,
f4_arpeggios_vibrato_i,singing,vibrato,masculine,328.445242,,,,,,
f4_arpeggios_vibrato_o,singing,vibrato,masculine,319.928211,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f4_arpeggios_vibrato_u,singing,vibrato,masculine,333.059834,,,,,,
f4_dona_vibrato,singing,vibrato,masculine,395.483672,,,,,,
f4_row_vibrato,singing,vibrato,masculine,325.213119,,,,,,
f4_scales_vibrato_a,singing,vibrato,masculine,353.614232,,,,,,
f4_scales_vibrato_e,singing,vibrato,masculine,346.645585,,,,,,
f4_scales_vibrato_i,singing,vibrato,masculine,356.207613,,,,,,
f4_scales_vibrato_o,singing,vibrato,masculine,366.750167,,,,,,
f4_scales_vibrato_u,singing,vibrato,masculine,354.200432,,,,,,
f5_arpeggios_vibrato_a,singing,vibrato,masculine,327.217764,,,,,,
f5_arpeggios_vibrato_e,singing,vibrato,masculine,335.020536,,,,,,
f5_arpeggios_vibrato_i,singing,vibrato,masculine,343.333361,,,,,,
f5_arpeggios_vibrato_o,singing,vibrato,masculine,339.353695,,,,,,
f5_arpeggios_vibrato_u,singing,vibrato,masculine,347.992104,,,,,,
f5_row_vibrato,singing,vibrato,masculine,300.561971,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f5_scales_vibrato_a,singing,vibrato,masculine,369.890755,,,,,,
f5_scales_vibrato_e,singing,vibrato,masculine,371.086501,,,,,,
f5_scales_vibrato_i,singing,vibrato,masculine,370.884225,,,,,,
f5_scales_vibrato_o,singing,vibrato,masculine,369.842008,,,,,,
f5_scales_vibrato_u,singing,vibrato,masculine,375.451593,,,,,,
f6_arpeggios_vibrato_a,singing,vibrato,masculine,333.077401,,,,,,
f6_arpeggios_vibrato_e,singing,vibrato,masculine,334.380604,,,,,,
f6_arpeggios_vibrato_i,singing,vibrato,masculine,334.622414,,,,,,
f6_arpeggios_vibrato_o,singing,vibrato,masculine,330.315420,,,,,,
f6_arpeggios_vibrato_u,singing,vibrato,masculine,334.932725,,,,,,
f6_dona_vibrato,singing,vibrato,masculine,399.599576,,,,,,
f6_row_vibrato,singing,vibrato,masculine,305.649375,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f6_scales_vibrato_a,singing,vibrato,masculine,351.882493,,,,,,
f6_scales_vibrato_e,singing,vibrato,masculine,352.182991,,,,,,
f6_scales_vibrato_i,singing,vibrato,masculine,353.815181,,,,,,
f6_scales_vibrato_o,singing,vibrato,masculine,352.904109,,,,,,
f6_scales_vibrato_u,singing,vibrato,masculine,352.198210,,,,,,
f7_arpeggios_vibrato_a,singing,vibrato,masculine,350.068181,,,,,,
f7_arpeggios_vibrato_e,singing,vibrato,masculine,346.893937,,,,,,
f7_arpeggios_vibrato_i,singing,vibrato,masculine,343.727388,,,,,,
f7_arpeggios_vibrato_o,singing,vibrato,masculine,347.283914,,,,,,
f7_arpeggios_vibrato_u,singing,vibrato,masculine,344.911938,,,,,,
f7_row_vibrato,singing,vibrato,masculine,316.612348,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f7_scales_vibrato_a,singing,vibrato,masculine,370.265051,,,,,,
f7_scales_vibrato_e,singing,vibrato,masculine,385.467838,,,,,,
f7_scales_vibrato_i,singing,vibrato,masculine,389.640541,,,,,,
f7_scales_vibrato_o,singing,vibrato,masculine,389.115715,,,,,,
f7_scales_vibrato_u,singing,vibrato,masculine,393.757779,,,,,,
f8_arpeggios_vibrato_a,singing,vibrato,masculine,323.742003,,,,,,
f8_arpeggios_vibrato_e,singing,vibrato,masculine,320.653311,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f8_arpeggios_vibrato_i,singing,vibrato,masculine,324.972233,,,,,,
f8_arpeggios_vibrato_o,singing,vibrato,masculine,321.534458,,,,,,
f8_arpeggios_vibrato_u,singing,vibrato,masculine,325.821783,,,,,,
f8_row_vibrato,singing,vibrato,masculine,314.996040,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f8_scales_vibrato_a,singing,vibrato,masculine,345.377458,,,,,,
f8_scales_vibrato_e,singing,vibrato,masculine,339.956699,,,,,,
f8_scales_vibrato_i,singing,vibrato,masculine,343.546178,,,,,,
f8_scales_vibrato_o,singing,vibrato,masculine,347.318107,,,,,,
f8_scales_vibrato_u,singing,vibrato,masculine,343.137597,,,,,,
f9_arpeggios_vibrato_a,singing,vibrato,masculine,321.288175,stage0_singing_vibrato_low_band_masculine_brightness_down_v1,brightness_down,medium,0.180,0.280,high
f9_arpeggios_vibrato_e,singing,vibrato,masculine,331.061351,,,,,,
f9_arpeggios_vibrato_i,singing,vibrato,masculine,330.397627,,,,,,
