utt_id,domain,group_value,target_direction,f0_median_hz,matched_rule_id,action_family,strength_label,alpha_default,alpha_max,confidence
f1_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,337.480604,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,448.538212,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,459.303655,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,437.791372,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,449.682811,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,460.347419,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_c_slow_forte_a,singing,slow_forte,feminine,360.855536,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_c_slow_forte_e,singing,slow_forte,feminine,358.939346,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_c_slow_forte_i,singing,slow_forte,feminine,372.113045,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_c_slow_forte_o,singing,slow_forte,feminine,370.617660,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_c_slow_forte_u,singing,slow_forte,feminine,369.602035,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_f_slow_forte_a,singing,slow_forte,feminine,484.143017,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_f_slow_forte_e,singing,slow_forte,feminine,488.671214,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_f_slow_forte_i,singing,slow_forte,feminine,471.498240,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_f_slow_forte_o,singing,slow_forte,feminine,476.615259,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f1_scales_f_slow_forte_u,singing,slow_forte,feminine,484.630788,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,331.794144,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,338.183807,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,333.207493,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,334.053709,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,343.923061,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,469.600214,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,462.442067,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,471.103683,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,475.345286,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,476.157079,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_c_slow_forte_a,singing,slow_forte,feminine,356.892003,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_c_slow_forte_e,singing,slow_forte,feminine,371.842766,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_c_slow_forte_i,singing,slow_forte,feminine,373.855858,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_c_slow_forte_o,singing,slow_forte,feminine,391.181974,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_c_slow_forte_u,singing,slow_forte,feminine,405.320266,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_f_slow_forte_a,singing,slow_forte,feminine,495.354777,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_f_slow_forte_e,singing,slow_forte,feminine,512.261909,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_f_slow_forte_i,singing,slow_forte,feminine,513.743191,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_f_slow_forte_o,singing,slow_forte,feminine,538.261994,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f2_scales_f_slow_forte_u,singing,slow_forte,feminine,546.384629,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,331.852748,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,342.999284,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,339.181211,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,349.820895,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,346.376679,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,451.848467,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,452.569605,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,459.098986,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,453.405389,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,455.458024,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_c_slow_forte_a,singing,slow_forte,feminine,365.091847,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_c_slow_forte_e,singing,slow_forte,feminine,366.314979,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_c_slow_forte_i,singing,slow_forte,feminine,367.823523,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_c_slow_forte_o,singing,slow_forte,feminine,373.834794,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_c_slow_forte_u,singing,slow_forte,feminine,375.563094,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_f_slow_forte_a,singing,slow_forte,feminine,471.217206,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_f_slow_forte_e,singing,slow_forte,feminine,475.141482,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_f_slow_forte_i,singing,slow_forte,feminine,481.461360,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_f_slow_forte_o,singing,slow_forte,feminine,485.756408,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f3_scales_f_slow_forte_u,singing,slow_forte,feminine,487.396849,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,317.423899,,,,,,
f4_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,270.815982,,,,,,
f4_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,328.313241,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,325.195657,,,,,,
f4_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,277.865859,,,,,,
f4_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,392.486728,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,364.479637,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,419.782390,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,419.704540,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,441.170210,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_scales_c_slow_forte_a,singing,slow_forte,feminine,364.272695,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_scales_c_slow_forte_e,singing,slow_forte,feminine,353.232430,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_scales_c_slow_forte_i,singing,slow_forte,feminine,370.227640,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_scales_c_slow_forte_o,singing,slow_forte,feminine,369.563587,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f4_scales_c_slow_forte_u,singing,slow_forte,feminine,373.809522,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,335.255002,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,342.515797,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,339.414848,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,341.289486,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,340.972753,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,455.506251,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,451.528707,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,442.585301,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,443.079323,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,455.556634,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_c_slow_forte_a,singing,slow_forte,feminine,392.484458,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_c_slow_forte_e,singing,slow_forte,feminine,375.331794,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_c_slow_forte_i,singing,slow_forte,feminine,358.255254,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_c_slow_forte_o,singing,slow_forte,feminine,386.912294,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_c_slow_forte_u,singing,slow_forte,feminine,365.339954,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_f_slow_forte_a,singing,slow_forte,feminine,517.725720,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_f_slow_forte_e,singing,slow_forte,feminine,486.694864,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_f_slow_forte_i,singing,slow_forte,feminine,479.376455,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_f_slow_forte_o,singing,slow_forte,feminine,503.936232,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f5_scales_f_slow_forte_u,singing,slow_forte,feminine,490.738279,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,331.419163,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,330.154645,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,336.603442,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,338.180001,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,336.018529,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,436.934657,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,442.758468,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,440.650267,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,444.139926,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,447.662167,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_c_slow_forte_a,singing,slow_forte,feminine,367.872755,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_c_slow_forte_e,singing,slow_forte,feminine,362.108804,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_c_slow_forte_i,singing,slow_forte,feminine,359.052831,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_c_slow_forte_o,singing,slow_forte,feminine,360.285142,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_c_slow_forte_u,singing,slow_forte,feminine,361.974706,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_f_slow_forte_a,singing,slow_forte,feminine,463.740900,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_f_slow_forte_e,singing,slow_forte,feminine,468.945003,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_f_slow_forte_i,singing,slow_forte,feminine,482.441403,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_f_slow_forte_o,singing,slow_forte,feminine,479.917581,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f6_scales_f_slow_forte_u,singing,slow_forte,feminine,472.533165,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,344.005335,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,350.929852,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,342.657738,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,356.984981,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,350.068185,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,453.713074,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,452.133968,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,456.088599,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,459.887329,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,458.086379,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_c_slow_forte_a,singing,slow_forte,feminine,373.081095,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_c_slow_forte_e,singing,slow_forte,feminine,372.551931,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_c_slow_forte_i,singing,slow_forte,feminine,383.132980,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_c_slow_forte_o,singing,slow_forte,feminine,381.620470,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_c_slow_forte_u,singing,slow_forte,feminine,395.096951,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_f_slow_forte_a,singing,slow_forte,feminine,479.781880,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_f_slow_forte_e,singing,slow_forte,feminine,476.484925,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_f_slow_forte_i,singing,slow_forte,feminine,473.370310,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_f_slow_forte_o,singing,slow_forte,feminine,472.362801,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f7_scales_f_slow_forte_u,singing,slow_forte,feminine,464.007717,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,328.354822,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,325.972594,,,,,,
f8_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,325.894591,,,,,,
f8_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,323.819368,,,,,,
f8_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,326.898679,,,,,,
f8_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,426.512162,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,428.567694,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,442.192380,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,438.918263,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,434.316426,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_c_slow_forte_a,singing,slow_forte,feminine,348.366989,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_c_slow_forte_e,singing,slow_forte,feminine,346.604218,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_c_slow_forte_i,singing,slow_forte,feminine,347.192135,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_c_slow_forte_o,singing,slow_forte,feminine,342.005549,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_c_slow_forte_u,singing,slow_forte,feminine,343.983479,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_f_slow_forte_a,singing,slow_forte,feminine,458.064426,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_f_slow_forte_e,singing,slow_forte,feminine,463.046318,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_f_slow_forte_i,singing,slow_forte,feminine,461.935210,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_f_slow_forte_o,singing,slow_forte,feminine,477.323996,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f8_scales_f_slow_forte_u,singing,slow_forte,feminine,458.438838,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_c_slow_forte_a,singing,slow_forte,feminine,321.629534,,,,,,
f9_arpeggios_c_slow_forte_e,singing,slow_forte,feminine,324.465099,,,,,,
f9_arpeggios_c_slow_forte_i,singing,slow_forte,feminine,332.515041,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_c_slow_forte_o,singing,slow_forte,feminine,334.962330,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_c_slow_forte_u,singing,slow_forte,feminine,338.296010,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_f_slow_forte_a,singing,slow_forte,feminine,425.314922,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_f_slow_forte_e,singing,slow_forte,feminine,424.130545,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_f_slow_forte_i,singing,slow_forte,feminine,438.049718,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_f_slow_forte_o,singing,slow_forte,feminine,447.325330,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_arpeggios_f_slow_forte_u,singing,slow_forte,feminine,443.775830,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_c_slow_forte_a,singing,slow_forte,feminine,349.847142,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_c_slow_forte_e,singing,slow_forte,feminine,357.760968,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_c_slow_forte_i,singing,slow_forte,feminine,366.398797,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_c_slow_forte_o,singing,slow_forte,feminine,369.012619,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_c_slow_forte_u,singing,slow_forte,feminine,368.225076,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_f_slow_forte_a,singing,slow_forte,feminine,473.156868,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_f_slow_forte_e,singing,slow_forte,feminine,480.176712,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_f_slow_forte_i,singing,slow_forte,feminine,481.664983,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_f_slow_forte_o,singing,slow_forte,feminine,484.914352,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
f9_scales_f_slow_forte_u,singing,slow_forte,feminine,497.206305,stage0_singing_slow_forte_high_band_feminine_brightness_up_v1,brightness_up,high,0.300,0.420,high
