utt_id,dataset_name,split_name,speaker_id,gender,domain,language,path_raw,path_proc,duration_sec,sample_rate,quality_flag,notes,coarse_style,clean_subset_name,clean_rule_version,selection_cell,selection_note
f3_long_pp_u,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/pp/f3_long_pp_u.wav,,9.576984,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f4_long_pp_a,VocalSet 1.2,full local extraction,female4,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female4/long_tones/pp/f4_long_pp_a.wav,,10.948481,44100,ok,canonical tree data_by_singer,pp,clean_singing_v1,v1,female|pp,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_a.wav,,7.521678,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_e.wav,,7.597664,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_i.wav,,8.205488,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_o.wav,,8.281451,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_u.wav,,8.053515,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_a.wav,,8.172336,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_e.wav,,7.786848,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_i.wav,,8.557823,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_o.wav,,8.249410,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_u.wav,,8.172336,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_a.wav,,12.154104,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_e.wav,,12.347029,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_i.wav,,12.250590,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_o.wav,,12.925805,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_c_slow_forte_u.wav,,12.250567,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_f_slow_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_forte/f1_scales_f_slow_forte_a.wav,,12.049569,44100,ok,canonical tree data_by_singer,slow_forte,clean_singing_v1,v1,female|slow_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_a.wav,,8.149683,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_e.wav,,8.650091,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_i.wav,,7.649274,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_o.wav,,7.792245,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_c_slow_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_u.wav,,8.149683,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_a.wav,,9.081973,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_e.wav,,8.476508,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_i.wav,,8.930612,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_o.wav,,8.627868,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_f_slow_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_u.wav,,8.779252,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_a.wav,,13.347098,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_e.wav,,13.921179,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_i.wav,,13.634150,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_o.wav,,12.629524,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_c_slow_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_c_slow_piano_u.wav,,12.486009,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_f_slow_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/slow_piano/f1_scales_f_slow_piano_a.wav,,13.239342,44100,ok,canonical tree data_by_singer,slow_piano,clean_singing_v1,v1,female|slow_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_straight_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/straight/f1_arpeggios_straight_a.wav,,7.592971,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_straight_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/straight/f1_arpeggios_straight_e.wav,,8.005646,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_straight_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/straight/f1_arpeggios_straight_i.wav,,8.088186,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_straight_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/straight/f1_arpeggios_straight_o.wav,,8.005646,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_straight_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/straight/f1_arpeggios_straight_u.wav,,8.418299,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_long_straight_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/straight/f1_long_straight_a.wav,,11.822653,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_long_straight_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/straight/f1_long_straight_e.wav,,10.640385,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_long_straight_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/straight/f1_long_straight_i.wav,,10.995057,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_long_straight_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/straight/f1_long_straight_o.wav,,10.640385,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_long_straight_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/straight/f1_long_straight_u.wav,,10.995079,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_row_straight,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/excerpts/straight/f1_row_straight.wav,,14.154512,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_straight_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/straight/f1_scales_straight_a.wav,,11.432381,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_straight_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/straight/f1_scales_straight_e.wav,,12.329025,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_straight_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/straight/f1_scales_straight_i.wav,,11.656553,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_straight_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/straight/f1_scales_straight_o.wav,,12.441111,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_straight_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/straight/f1_scales_straight_u.wav,,11.768617,44100,ok,canonical tree data_by_singer,straight,clean_singing_v1,v1,female|straight,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_vibrato_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/vibrato/f1_arpeggios_vibrato_a.wav,,8.272336,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_vibrato_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/vibrato/f1_arpeggios_vibrato_e.wav,,8.272336,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_vibrato_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/vibrato/f1_arpeggios_vibrato_i.wav,,8.488141,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_vibrato_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/vibrato/f1_arpeggios_vibrato_o.wav,,8.056531,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_arpeggios_vibrato_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/vibrato/f1_arpeggios_vibrato_u.wav,,8.056531,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_row_vibrato,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/excerpts/vibrato/f1_row_vibrato.wav,,14.917710,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_vibrato_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/vibrato/f1_scales_vibrato_a.wav,,12.073673,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_vibrato_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/vibrato/f1_scales_vibrato_e.wav,,12.177755,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_vibrato_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/vibrato/f1_scales_vibrato_i.wav,,13.114535,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_vibrato_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/vibrato/f1_scales_vibrato_o.wav,,12.073696,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f1_scales_vibrato_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/vibrato/f1_scales_vibrato_u.wav,,12.594104,44100,ok,canonical tree data_by_singer,vibrato,clean_singing_v1,v1,female|vibrato,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
